material_id,material_name,formula,material_family,material_subfamily,family,source_dataset,source_type,source_trust_score,used_for_ml_training,model_registry_eligible,application_subsystem,recommendation_basis,engineer_reviewed,dielectric_constant,notes,shear_modulus_gpa,bulk_modulus_gpa,band_gap_ev,formation_energy_per_atom,data_completeness_score
matbench_dielectric_00000,matbench_dielectric_0,matbench_dielectric_0,Matbench material,matbench_dielectric,Matbench material,matbench_dielectric,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,1.752063640396657,Matbench reference row from matbench_dielectric; benchmark/reference screening.,,,,,20.0
matbench_mp_gap_00298,matbench_mp_gap_298,matbench_mp_gap_298,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,,Matbench reference row from matbench_mp_gap; benchmark/reference screening.,,,0.0,,20.0
matbench_mp_gap_00299,matbench_mp_gap_299,matbench_mp_gap_299,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,,Matbench reference row from matbench_mp_gap; benchmark/reference screening.,,,0.0,,20.0
matbench_mp_gap_00300,matbench_mp_gap_300,matbench_mp_gap_300,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,,Matbench reference row from matbench_mp_gap; benchmark/reference screening.,,,0.0,,20.0
matbench_mp_gap_00301,matbench_mp_gap_301,matbench_mp_gap_301,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,,Matbench reference row from matbench_mp_gap; benchmark/reference screening.,,,0.0,,20.0
matbench_mp_gap_00302,matbench_mp_gap_302,matbench_mp_gap_302,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,,Matbench reference row from matbench_mp_gap; benchmark/reference screening.,,,0.0,,20.0
matbench_mp_gap_00303,matbench_mp_gap_303,matbench_mp_gap_303,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,,Matbench reference row from matbench_mp_gap; benchmark/reference screening.,,,0.0,,20.0
matbench_mp_gap_00304,matbench_mp_gap_304,matbench_mp_gap_304,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,,Matbench reference row from matbench_mp_gap; benchmark/reference screening.,,,0.0,,20.0
matbench_mp_gap_00305,matbench_mp_gap_305,matbench_mp_gap_305,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,,Matbench reference row from matbench_mp_gap; benchmark/reference screening.,,,0.0,,20.0
matbench_mp_gap_00306,matbench_mp_gap_306,matbench_mp_gap_306,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,,Matbench reference row from matbench_mp_gap; benchmark/reference screening.,,,0.0,,20.0
matbench_mp_gap_00307,matbench_mp_gap_307,matbench_mp_gap_307,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,,Matbench reference row from matbench_mp_gap; benchmark/reference screening.,,,0.0,,20.0
matbench_mp_gap_00308,matbench_mp_gap_308,matbench_mp_gap_308,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,,Matbench reference row from matbench_mp_gap; benchmark/reference screening.,,,0.0,,20.0
matbench_mp_gap_00309,matbench_mp_gap_309,matbench_mp_gap_309,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,,Matbench reference row from matbench_mp_gap; benchmark/reference screening.,,,0.0,,20.0
matbench_mp_gap_00310,matbench_mp_gap_310,matbench_mp_gap_310,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,,Matbench reference row from matbench_mp_gap; benchmark/reference screening.,,,0.0,,20.0
matbench_mp_gap_00311,matbench_mp_gap_311,matbench_mp_gap_311,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,,Matbench reference row from matbench_mp_gap; benchmark/reference screening.,,,0.0,,20.0
matbench_mp_gap_00312,matbench_mp_gap_312,matbench_mp_gap_312,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,,Matbench reference row from matbench_mp_gap; benchmark/reference screening.,,,0.0,,20.0
matbench_mp_gap_00313,matbench_mp_gap_313,matbench_mp_gap_313,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,,Matbench reference row from matbench_mp_gap; benchmark/reference screening.,,,0.0,,20.0
matbench_mp_gap_00314,matbench_mp_gap_314,matbench_mp_gap_314,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,,Matbench reference row from matbench_mp_gap; benchmark/reference screening.,,,0.0,,20.0
matbench_mp_gap_00315,matbench_mp_gap_315,matbench_mp_gap_315,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,,Matbench reference row from matbench_mp_gap; benchmark/reference screening.,,,0.0,,20.0
matbench_mp_gap_00316,matbench_mp_gap_316,matbench_mp_gap_316,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,,Matbench reference row from matbench_mp_gap; benchmark/reference screening.,,,0.0,,20.0
matbench_mp_gap_00317,matbench_mp_gap_317,matbench_mp_gap_317,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,,Matbench reference row from matbench_mp_gap; benchmark/reference screening.,,,0.0,,20.0
matbench_mp_gap_00318,matbench_mp_gap_318,matbench_mp_gap_318,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,,Matbench reference row from matbench_mp_gap; benchmark/reference screening.,,,0.0,,20.0
matbench_mp_gap_00319,matbench_mp_gap_319,matbench_mp_gap_319,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,,Matbench reference row from matbench_mp_gap; benchmark/reference screening.,,,0.0,,20.0
matbench_mp_gap_00320,matbench_mp_gap_320,matbench_mp_gap_320,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,,Matbench reference row from matbench_mp_gap; benchmark/reference screening.,,,0.0,,20.0
matbench_mp_gap_00321,matbench_mp_gap_321,matbench_mp_gap_321,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,,Matbench reference row from matbench_mp_gap; benchmark/reference screening.,,,0.0,,20.0
matbench_mp_gap_00322,matbench_mp_gap_322,matbench_mp_gap_322,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,,Matbench reference row from matbench_mp_gap; benchmark/reference screening.,,,0.0,,20.0
matbench_mp_gap_00323,matbench_mp_gap_323,matbench_mp_gap_323,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,,Matbench reference row from matbench_mp_gap; benchmark/reference screening.,,,0.0,,20.0
matbench_mp_gap_00324,matbench_mp_gap_324,matbench_mp_gap_324,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,,Matbench reference row from matbench_mp_gap; benchmark/reference screening.,,,0.0,,20.0
matbench_mp_gap_00325,matbench_mp_gap_325,matbench_mp_gap_325,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,,Matbench reference row from matbench_mp_gap; benchmark/reference screening.,,,0.0,,20.0
matbench_mp_gap_00326,matbench_mp_gap_326,matbench_mp_gap_326,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,,Matbench reference row from matbench_mp_gap; benchmark/reference screening.,,,0.0,,20.0
matbench_mp_gap_00327,matbench_mp_gap_327,matbench_mp_gap_327,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,,Matbench reference row from matbench_mp_gap; benchmark/reference screening.,,,0.0,,20.0
matbench_mp_gap_00328,matbench_mp_gap_328,matbench_mp_gap_328,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,,Matbench reference row from matbench_mp_gap; benchmark/reference screening.,,,0.0,,20.0
matbench_mp_gap_00329,matbench_mp_gap_329,matbench_mp_gap_329,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,,Matbench reference row from matbench_mp_gap; benchmark/reference screening.,,,0.0,,20.0
matbench_mp_gap_00330,matbench_mp_gap_330,matbench_mp_gap_330,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,,Matbench reference row from matbench_mp_gap; benchmark/reference screening.,,,0.0,,20.0
matbench_mp_gap_00331,matbench_mp_gap_331,matbench_mp_gap_331,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,,Matbench reference row from matbench_mp_gap; benchmark/reference screening.,,,0.0,,20.0
matbench_mp_gap_00332,matbench_mp_gap_332,matbench_mp_gap_332,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,,Matbench reference row from matbench_mp_gap; benchmark/reference screening.,,,0.0,,20.0
matbench_mp_gap_00333,matbench_mp_gap_333,matbench_mp_gap_333,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,,Matbench reference row from matbench_mp_gap; benchmark/reference screening.,,,0.0,,20.0
matbench_mp_gap_00334,matbench_mp_gap_334,matbench_mp_gap_334,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,,Matbench reference row from matbench_mp_gap; benchmark/reference screening.,,,0.0,,20.0
matbench_mp_gap_00335,matbench_mp_gap_335,matbench_mp_gap_335,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,,Matbench reference row from matbench_mp_gap; benchmark/reference screening.,,,0.0,,20.0
matbench_mp_gap_00336,matbench_mp_gap_336,matbench_mp_gap_336,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,,Matbench reference row from matbench_mp_gap; benchmark/reference screening.,,,0.0,,20.0
matbench_mp_gap_00337,matbench_mp_gap_337,matbench_mp_gap_337,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,,Matbench reference row from matbench_mp_gap; benchmark/reference screening.,,,1.0008,,20.0
matbench_mp_gap_00338,matbench_mp_gap_338,matbench_mp_gap_338,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,,Matbench reference row from matbench_mp_gap; benchmark/reference screening.,,,1.2925000000000004,,20.0
matbench_mp_gap_00339,matbench_mp_gap_339,matbench_mp_gap_339,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,,Matbench reference row from matbench_mp_gap; benchmark/reference screening.,,,0.0,,20.0
matbench_mp_gap_00340,matbench_mp_gap_340,matbench_mp_gap_340,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,,Matbench reference row from matbench_mp_gap; benchmark/reference screening.,,,0.0,,20.0
matbench_mp_gap_00341,matbench_mp_gap_341,matbench_mp_gap_341,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,,Matbench reference row from matbench_mp_gap; benchmark/reference screening.,,,0.0,,20.0
matbench_mp_gap_00342,matbench_mp_gap_342,matbench_mp_gap_342,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,,Matbench reference row from matbench_mp_gap; benchmark/reference screening.,,,0.0,,20.0
